term, docID
精华,"['1011754', '1014533', '1055976', '1056295', '1068308', '1070851', '1076045', '1082406', '1082407', '1132956', '1212488', '1225977', '1255624', '1255625', '1337292', '1793132', '1823349', '1856025', '1962923', '2030664', '2567919', '3111928']"
深具,"['1014533', '1055976', '1068308', '1070851', '1076045', '1082407', '1132956', '1255624', '1255625', '1337292', '1440345', '1458164', '1793132', '2158194', '2174013', '2233893', '3087020', '4872671']"
侠义,"['1014533', '1055976', '1063624', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1422833', '1793132']"
先河,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1392604', '1433050', '1793132', '1853323', '2257609', '2309689', '5363767']"
举凡,"['1005492', '1014533', '1055976', '1062991', '1068308', '1070851', '1076045', '1254588', '1255624', '1255625', '1337292', '1793132', '3111928']"
宗教,"['1004992', '1007433', '1012637', '1014533', '1018482', '1021273', '1022632', '1023709', '1024197', '1028409', '1032645', '1039840', '1041993', '1050743', '1055976', '1058661', '1059537', '1062193', '1068308', '1070851', '1076045', '1081422', '1082334', '1083477', '1186350', '1203258', '1205370', '1255624', '1255625', '1321017', '1336330', '1337292', '1440589', '1793132', '1865891', '1939182', '2033081', '2159470', '3266968', '3608208', '4171951', '4242172']"
书画,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
琴棋书画,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
诗词,"['1010464', '1014533', '1019568', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132', '1856285', '1862115', '1908517']"
典章,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
天文,"['1014533', '1028409', '1034279', '1041993', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1258489', '1258490', '1337292', '1440589', '1793132', '1949068', '2160556', '3610550', '3662581', '3662594', '3729756']"
历算,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
天文历算,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
阴阳,"['1014533', '1032581', '1055976', '1068308', '1070851', '1076045', '1212894', '1220219', '1255624', '1255625', '1337292', '1764991', '1793132', '3140801']"
五行,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
阴阳五行,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
奇门,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
奇门遁甲,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
儒道,"['1014533', '1034067', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
佛学,"['1014533', '1050743', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132', '4242172']"
涉猎,"['1014533', '1055976', '1056461', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
政论,"['1000280', '1014533', '1024197', '1055976', '1068308', '1070851', '1076045', '1203258', '1205054', '1255624', '1255625', '1337292', '1793132', '2326403']"
政论家,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
总统,"['1000280', '1001885', '1004322', '1005492', '1014533', '1014825', '1019485', '1027191', '1055976', '1056315', '1068308', '1070851', '1076045', '1255624', '1255625', '1263399', '1322025', '1329959', '1337292', '1364773', '1394364', '1455933', '1485225', '1762869', '1793132', '1805514', '1807516', '1818347', '1827374', '1903164', '1907199', '1962923', '2081876', '3006581', '4113090', '4171951']"
荣誉,"['1002299', '1007433', '1011882', '1014533', '1021273', '1024701', '1025176', '1026036', '1034067', '1044547', '1046175', '1049215', '1055976', '1059537', '1061563', '1063624', '1068308', '1070851', '1076045', '1082349', '1082582', '1088743', '1212893', '1212894', '1223575', '1225977', '1255624', '1255625', '1322025', '1337292', '1337303', '1449661', '1793132', '1858513', '1939182', '2326403', '3211779', '3626924', '3713327', '4074636']"
军团,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1321018', '1337292', '1581547', '1793132']"
骑士,"['1009393', '1014533', '1055976', '1066165', '1068308', '1069685', '1070851', '1076045', '1082577', '1139726', '1205373', '1255624', '1255625', '1337292', '1440589', '1467333', '1793132', '1812895', '1819974', '1858513', '1863930', '2042241', '2170629', '3071717', '3187737', '3187750', '3547099', '3608235', '4618225']"
勋章,"['1002299', '1002898', '1007433', '1009393', '1013502', '1014533', '1044547', '1055976', '1063624', '1068308', '1070851', '1076045', '1082582', '1205370', '1212893', '1212894', '1255624', '1255625', '1322025', '1337292', '1337303', '1793132', '2317974', '3123393', '3547099']"
董事会,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1318427', '1337292', '1793132']"
两所,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
院士,"['1002299', '1014533', '1026036', '1034067', '1044547', '1046492', '1055976', '1063624', '1068308', '1070851', '1076045', '1082582', '1212893', '1212894', '1255624', '1255625', '1337292', '1337303', '1793132', '2381950', '4010196']"
名誉,"['1001136', '1002299', '1007433', '1014533', '1021273', '1044547', '1055976', '1063624', '1064828', '1068308', '1070851', '1076045', '1082582', '1203244', '1205373', '1212893', '1212894', '1255624', '1255625', '1337292', '1337303', '1440589', '1793132', '1856025', '1858513', '3181927']"
名誉博士,"['1014533', '1021273', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
一支,"['1007433', '1010204', '1012747', '1014533', '1036243', '1047138', '1055976', '1068308', '1070851', '1073708', '1076045', '1255624', '1255625', '1337292', '1420862', '1440589', '1793132', '1882933', '1938591', '2201813', '3187737', '3187750']"
笔写,"['1014533', '1055976', '1068308', '1070851', '1076045', '1082349', '1255624', '1255625', '1337292', '1793132']"
笔,"['1010204', '1012637', '1014533', '1016631', '1026686', '1031740', '1051163', '1055976', '1068308', '1070851', '1076045', '1212488', '1255624', '1255625', '1337292', '1420862', '1440589', '1793132']"
纵论,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
香江,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
游侠,"['1014533', '1040104', '1055976', '1058759', '1068308', '1070851', '1076045', '1209078', '1255624', '1255625', '1337292', '1793132']"
游艺,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
老年,"['1014533', '1035848', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
游仙,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
为文,"['1014533', '1055976', '1068308', '1070851', '1076045', '1082407', '1119522', '1132956', '1255624', '1255625', '1337292', '1426971', '1793132']"
一世,"['1014533', '1055976', '1068308', '1070851', '1076045', '1078250', '1125186', '1186350', '1255624', '1255625', '1322066', '1337292', '1440589', '1793132', '1937357', '1963684', '3879301']"
风行一世,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
为商,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
富比,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
陶朱,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
为政,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
参国论,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
传奇,"['1004992', '1005279', '1014278', '1014533', '1021193', '1021615', '1025243', '1029553', '1030470', '1033778', '1033790', '1051163', '1055976', '1059258', '1061367', '1068308', '1070851', '1073708', '1076045', '1082162', '1082407', '1084973', '1085883', '1089509', '1089510', '1089511', '1089512', '1089515', '1089517', '1089518', '1089521', '1089523', '1119522', '1119796', '1220853', '1255624', '1255625', '1264579', '1270508', '1316622', '1337292', '1398395', '1420368', '1422833', '1448761', '1480630', '1752755', '1793132', '1796596', '1822793', '1857446', '1858410', '1858513', '1884249', '1917078', '1919201', '1939182', '1980436', '1981042', '1985223', '2030664', '2052448', '2136140', '2267883', '2294740', '2317974', '2377012', '3017857', '3274851', '3326892', '3616310', '3879301', '4010196', '4741216']"
可谓,"['1000280', '1014533', '1055976', '1068308', '1070851', '1076045', '1225977', '1255624', '1255625', '1337292', '1392604', '1793132', '1829836', '2267630', '3610550', '3880832', '4011440']"
多姿,"['1014533', '1043485', '1055976', '1068308', '1070851', '1076045', '1213945', '1255624', '1255625', '1275608', '1337292', '1793132']"
多彩,"['1000534', '1014533', '1029553', '1055976', '1068308', '1070851', '1076045', '1085799', '1205370', '1213945', '1255624', '1255625', '1337292', '1793132', '1931318', '1962923', '2119843', '3101457', '3864342']"
多姿多彩,"['1014533', '1055976', '1068308', '1070851', '1076045', '1213945', '1255624', '1255625', '1337292', '1793132']"
文学作品,"['1004821', '1005918', '1014533', '1022492', '1024854', '1029553', '1055976', '1059112', '1068308', '1070851', '1076045', '1212488', '1255288', '1255624', '1255625', '1292227', '1317301', '1336330', '1337292', '1398395', '1793132', '1863930', '2133074', '2159470', '3091349', '3246230', '3373490', '3610550', '3729756']"
处处,"['1010898', '1014533', '1029553', '1032431', '1040397', '1055976', '1068308', '1070851', '1076045', '1079252', '1084973', '1085860', '1212893', '1255624', '1255625', '1337292', '1439216', '1775691', '1793132', '1827578', '1938591', '1963786', '2257609', '2294740']"
中庸,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
平和,"['1014533', '1055976', '1068308', '1070851', '1076045', '1255624', '1255625', '1337292', '1793132']"
笑傲,"['1002299', '1063624']"
傲江湖,"['1002299', '1063624']"
笑傲江湖,"['1002299', '1063624', '1337303']"
笑傲江湖（全四册）,['1002299']
法学,"['1002299', '1044547', '1060774', '1063624', '1082582', '1205370', '1212893', '1212894', '1337303', '1461903', '1467776', '2348372', '3537590', '4010196']"
法学院,"['1002299', '1044547', '1063624', '1082582', '1212893', '1212894', '1337303']"
文学家,"['1002299', '1003078', '1010204', '1056023', '1056461', '1255288', '1277981', '1337303', '1398395', '1400707']"
老报,"['1002299', '1337303']"
亲手,"['1002299', '1044547', '1063624', '1082582', '1205373', '1212893', '1212894', '1337303', '1358413', '1440589', '1827578', '2214344', '2297697', '3162513', '3162527', '4010196']"
机构,"['1002299', '1021056', '1040397', '1044547', '1048007', '1059769', '1063624', '1077497', '1082582', '1205370', '1212893', '1212894', '1223575', '1270508', '1337303', '1433050', '1853323', '2081509', '2081876', '2257609', '2309689', '4242172', '4741216']"
九九,"['1002299', '1008732', '1014578', '1029553', '1034067', '1069685', '1075495', '1082577', '1337303', '1342817', '1400717', '1401161', '1418180', '1419882', '1480980', '1793807', '1829226', '2295324', '4159088']"
一九九,"['1002299', '1008732', '1014578', '1034067', '1069685', '1075495', '1082577', '1337303', '1342817', '1400717', '1401161', '1418180', '1419882', '1480980', '1793807', '1829226', '2295324', '4159088']"
九三年,"['1002299', '1024197', '1203258', '1205054', '1337303', '1400717']"
一九九三年,"['1002299', '1337303', '1400717']"
退休,"['1002299', '1021273', '1033778', '1044547', '1046492', '1063624', '1082582', '1159949', '1212893', '1212894', '1337303', '2988943', '3608235']"
五部,"['1002299', '1005492', '1013129', '1044547', '1063624', '1082582', '1212488', '1212893', '1212894', '1337303', '1394364', '1848256', '2030664', '3009821']"
十五部,"['1002299', '1044547', '1063624', '1082582', '1212893', '1212894', '1337303']"
广受,"['1002299', '1003148', '1021847', '1026411', '1049190', '1061367', '1151873', '1337303', '1358413', '1389960', '1441707', '1916726', '1938591', '2280027']"
蔚为,"['1002299', '1337303']"
全球华人,"['1002299', '1025243', '1029111', '1060068', '1064682', '1065239', '1082369', '1082398', '1082399', '1337303']"
共同语,"['1002299', '1027191', '1048007', '1337303']"
共同语言,"['1002299', '1027191', '1048007', '1337303']"
干部,"['1002299', '1337303', '1858513', '2082194', '3995799']"
若干部,"['1002299', '1337303', '1858513']"
日文,"['1000856', '1002299', '1007914', '1009393', '1021273', '1023658', '1064862', '1337303', '1344548', '1764915', '1981042']"
法文,"['1002299', '1009393', '1021273', '1023709', '1025336', '1030366', '1052828', '1060117', '1070685', '1203244', '1337303', '1367964', '1463013', '1925218', '1981042']"
泰文,"['1002299', '1337303']"
越文,"['1002299', '1337303']"
文及,"['1002299', '1337303']"
朝鲜,"['1002299', '1005492', '1337303', '1867064', '3009821']"
朝鲜文,"['1002299', '1337303']"
海外,"['1002299', '1024854', '1054917', '1060779', '1064862', '1084082', '1316622', '1337303', '1418686', '2376336', '4238362']"
发行,"['1002299', '1002898', '1003078', '1005279', '1005492', '1012242', '1017749', '1033790', '1036067', '1048007', '1049189', '1059258', '1059769', '1064862', '1076045', '1085799', '1092149', '1138986', '1317301', '1337303', '1409771', '1463013', '1464442', '1918720', '1939182', '2119843', '2295324', '3101457', '3547099', '3608208', '3626924', '3662581', '3672237', '3864342', '4159088', '5289756']"
出版发行,"['1002299', '1002898', '1005492', '1337303', '1939182', '3608208', '3626924']"
获颂,"['1002299', '1044547', '1063624', '1082582', '1212893', '1212894', '1337303']"
荣衔,"['1002299', '1044547', '1063624', '1082582', '1212893', '1212894', '1337303']"
行政,"['1002299', '1044547', '1063624', '1082582', '1212893', '1212894', '1318427', '1337303', '1876333']"
政区,"['1002299', '1063624', '1082582', '1212893', '1212894', '1337303']"
行政区,"['1002299', '1063624', '1082582', '1212893', '1212894', '1337303']"
香港特别行政区,"['1002299', '1063624', '1082582', '1212893', '1212894', '1337303']"
颁授,"['1002299', '1044547', '1063624', '1082582', '1212893', '1212894', '1337303']"
香港大学,"['1002299', '1337303', '1420862', '1963684', '3311009', '3369793', '3621252']"
理工,"['1002299', '1011882', '1012747', '1024701', '1025176', '1028842', '1037602', '1043201', '1046175', '1061563', '1337303', '1437131', '1449661', '1473250', '1948502', '3223711', '3274851', '3392046', '3597938']"
工大,"['1002299', '1011882', '1024701', '1025176', '1043201', '1046175', '1061563', '1072842', '1337303', '1437131', '1449661']"
理工大,"['1002299', '1011882', '1024701', '1025176', '1043201', '1046175', '1061563', '1337303', '1437131', '1449661']"
香港理工大学,"['1002299', '1011882', '1024701', '1025176', '1046175', '1061563', '1337303', '1449661']"
公开,"['1002299', '1007433', '1009931', '1018577', '1032581', '1043579', '1069685', '1261153', '1337303', '1440468', '1464442', '2161892']"
加拿,"['1002299', '1010362', '1016063', '1021273', '1038267', '1039840', '1051797', '1255598', '1281622', '1322066', '1322158', '1322248', '1322320', '1322328', '1322342', '1330009', '1337303', '1433050', '1441853', '1456597', '1470159', '1613372', '1827578', '1892491', '1897413', '2022979', '2115040', '2230208', '2284090', '3073494']"
加拿大,"['1002299', '1010362', '1016063', '1021273', '1030153', '1038267', '1039840', '1046172', '1051797', '1255598', '1281622', '1322066', '1322158', '1322248', '1322320', '1322328', '1322342', '1330009', '1337303', '1361258', '1433050', '1441853', '1456597', '1470159', '1613372', '1827578', '1892491', '1897413', '2022979', '2115040', '2230208', '2284090', '3073494']"
属,"['1002299', '1337303', '1798557']"
创价,"['1002299', '1337303']"
授,"['1002299', '1089517', '1337303']"
聘任,"['1002299', '1337303']"
名誉教授,"['1002299', '1044547', '1063624', '1082582', '1212893', '1212894', '1337303', '3181927']"
安东,"['1002299', '1007772', '1016806', '1021615', '1030469', '1033778', '1337303', '2277795', '3014576', '4714734']"
安东尼,"['1002299', '1007772', '1016806', '1033778', '1337303', '2277795', '3014576', '4714734']"
慕莲,"['1002299', '1337303']"
英国剑桥大学,"['1002299', '1050743', '1337303']"
鲁宾,"['1002299', '1337303']"
约瑟,"['1002299', '1337303']"
李约瑟,"['1002299', '1337303']"
研究院,"['1002299', '1037602', '1044547', '1046492', '1063624', '1082582', '1212893', '1212894', '1337303', '1427679', '4010196']"
澳洲,"['1002299', '1337303', '2567919']"
墨尔本,"['1002299', '1337303', '3014576', '4714734']"
墨尔本大学,"['1002299', '1337303', '3014576']"
东,"['1002299', '1022060', '1062134', '1139726', '1337303', '1777823', '2035162', '2170629']"
选,"['1002299', '1015767', '1026686', '1028916', '1033825', '1069848', '1073349', '1075495', '1078250', '1081422', '1212488', '1337303', '1887754', '1949068', '2295324', '2297697', '2297706']"
高级,"['1002299', '1005279', '1013129', '1020670', '1044547', '1059769', '1063624', '1070685', '1075538', '1082582', '1192090', '1212893', '1212894', '1337303', '2030664', '2081876', '2567698', '2971734', '3066477', '3901238', '4872671', '5363767']"
传记,"['1005492', '1047719', '1050175', '1075492', '1076654', '1083762', '1086249', '1092149', '1119522', '1159939', '1223575', '1401795', '1433659', '1792668', '1859649', '1906681', '1939182', '2119843', '2154960', '2159470', '3055316', '3101457']"
爱米丽,['1119522']
生性,"['1119522', '1455933', '2209098']"
豁达,"['1026317', '1082582', '1119522', '2209098', '2243692']"
纯真,"['1002898', '1036243', '1043201', '1083257', '1119522', '2136140', '3033668']"
刚毅,"['1119522', '1261153']"
男儿,"['1119522', '1427288', '1440589']"
气概,"['1026674', '1029553', '1033790', '1069628', '1119522']"
荒原,"['1119522', '1192090', '1382833', '1860750']"
平素,['1119522']
离群,['1119522']
离群索居,['1119522']
除去,"['1119522', '1440589']"
情谊,"['1065239', '1119522', '2143732', '2243213', '2277795', '3394338']"
最喜,['1119522']
大自然,"['1000534', '1025336', '1039840', '1073708', '1119522', '1192090', '1205370', '1865089', '2383005']"
为友,['1119522']
天人,"['1119522', '1440589']"
合一,"['1039840', '1119522', '1186350', '1212894', '1440589']"
天人合一,"['1119522', '1440589']"
宇宙观,"['1119522', '1931318']"
神秘主义,"['1008189', '1119522', '1275608', '1467333']"
人与自然,"['1006004', '1119522', '1217071']"
文明史,['1119522']
是步,['1119522']
历代,"['1003479', '1010464', '1060774', '1077847', '1119522', '1433377']"
哲人,"['1082578', '1119522']"
隐者,['1119522']
科学家,"['1010898', '1034279', '1037602', '1119522', '1228110', '1258490', '1291809', '1467022', '1476651', '1485225']"
后尘,['1119522']
身体,"['1003078', '1005492', '1010204', '1013129', '1017749', '1021056', '1023658', '1025336', '1044663', '1045352', '1057601', '1059537', '1070685', '1119522', '1138986', '1152701', '1321018', '1337297', '1358413', '1433377', '1433640', '1440468', '1440589', '1440885', '1442678', '1480980', '1805514', '1860750', '1873281', '1937357', '1986590', '2026939', '2042063', '2071404', '2081509', '2297706', '2340100', '2377002', '2977174', '3102324', '3124525', '3181927', '3266345', '3335362', '3672237']"
体力,"['1010898', '1036490', '1057601', '1119522', '1440589', '2071404', '4010969']"
力行,"['1057601', '1119522']"
身体力行,"['1057601', '1119522']"
简短,"['1080812', '1119522', '3316422']"
完整,"['1009393', '1012039', '1016631', '1032501', '1033190', '1039840', '1054889', '1058759', '1059258', '1066165', '1079440', '1084973', '1085860', '1119522', '1209078', '1336330', '1441241', '1441853', '1752755', '1868786', '1949068', '2133254', '2149669', '3071717', '3187750', '3729756']"
系统,"['1010472', '1020128', '1032431', '1033778', '1036541', '1048007', '1056315', '1056461', '1059769', '1070711', '1119522', '1318427', '1440885', '2081876', '2233893', '2326403', '2348372', '2363651', '3268399', '4010196', '4264003']"
呼啸,"['1022060', '1033997', '1062134', '1119522', '1205373']"
山庄,"['1033997', '1068308', '1083257', '1119522', '1480630', '3890174', '4264003']"
呼啸山庄,"['1033997', '1119522']"
绝唱,"['1119522', '1417905']"
疑惑,"['1119522', '1205373', '1441707', '1794202', '3699108']"
不解,"['1013129', '1119522', '1367964', '1441707', '2214350', '3123393']"
天才,"['1004992', '1015767', '1030200', '1033190', '1033997', '1075495', '1084973', '1085860', '1119522', '1119796', '1140727', '1186392', '1226062', '1255288', '1389960', '1392604', '1394364', '1398395', '1418707', '1729284', '1753798', '1792668', '1827578', '1858513', '1874961', '1914078', '1980436', '2214350', '2242461', '2297697', '2297706', '3053207', '3211779', '3326892', '3335362', '3597938', '3683898', '3801097', '4010969', '4011440', '4067621', '4242172', '5289756']"
百余,"['1049584', '1062991', '1068308', '1070711', '1072438', '1119522', '1205370', '1263399', '1329959', '1441707', '1805514', '1807516', '1818347', '1827374', '1903164', '2143304', '2567698', '3006581']"
百余年,"['1068308', '1119522']"
研,"['1062326', '1083290', '1119522', '2277795']"
考据,"['1119522', '1254588']"
凭据,['1119522']
苦寒,['1119522']
单调,"['1060068', '1119522']"
约克,"['1018136', '1119522', '2035179', '3055316']"
约克郡,"['1018136', '1119522', '2035179', '3055316']"
帕特,['1119522']
特里,"['1084973', '1085860', '1119522', '1939182']"
里克,"['1010204', '1018136', '1082387', '1119522', '1858513', '1858576', '2035162', '2035179', '2295324', '3347997']"
帕特里,['1119522']
帕特里克,['1119522']
来自,"['1000856', '1006646', '1012242', '1019431', '1021615', '1027247', '1028693', '1033790', '1038267', '1039840', '1057206', '1058759', '1061367', '1075743', '1087758', '1119522', '1119528', '1139726', '1180108', '1209078', '1212488', '1212894', '1223845', '1228110', '1255598', '1258490', '1313124', '1417905', '1440345', '1467022', '1485225', '1731370', '1844629', '1853323', '1863930', '1919072', '1939182', '1986590', '2170629', '2359003', '2383005', '3073494', '3088496', '3246230', '3266344', '3268399', '3274851', '3316422', '3335362', '3800166']"
北爱,['1119522']
北爱尔兰,['1119522']
丽亚,['1119522']
玛丽亚,['1119522']
勃兰,['1119522']
威尔士,['1119522']
祖先,"['1007433', '1010204', '1022238', '1040104', '1066165', '1071794', '1119522', '1440589']"
同属,"['1119522', '3181927']"
冲动,"['1000594', '1003078', '1011662', '1087758', '1119522', '1212488', '1330096', '1417905', '1786387', '2042966', '2383005', '3223711']"
浪漫气质,['1119522']
凯尔,"['1119522', '2267630']"
尔特,"['1015767', '1077528', '1119522', '1729284', '1805514', '1856025', '1876333', '2267630']"
凯尔特,"['1119522', '2267630']"
凯尔特人,['1119522']
不乏,"['1006737', '1023658', '1026674', '1044663', '1051663', '1070711', '1119522', '1205370', '1263399', '1329959', '1427825', '1781300', '1805514', '1807516', '1818347', '1827374', '1903164', '2159470', '2161892', '3006581']"
写诗,"['1033997', '1119522', '1427788', '1440972', '1867064', '2277795']"
一向,"['1000856', '1061367', '1119522', '1401161', '1962929', '2381950', '3311009', '3644791']"
怀有,"['1081422', '1119522']"
抱负,"['1119522', '1336330', '1927902', '2209098', '2331434']"
自费,"['1033997', '1119522']"
出嫁,"['1119522', '3187737']"
文采,"['1119522', '3642673']"
斐然,"['1000856', '1119522']"
文采斐然,['1119522']
遗传,"['1003078', '1119522']"
基因,"['1005660', '1119522', '1321789', '3776157']"
遗传基因,['1119522']
陶冶,['1119522']
哺育,"['1000534', '1032501', '1119522']"
无源之水,['1119522']
她家,"['1119522', '1205373']"
那座,"['1064271', '1119522', '1871471', '2201813']"
住宅,"['1010204', '1044316', '1119522', '1464442']"
牧师住宅,['1119522']
外观,"['1119522', '1921479', '3088496']"
冷落,"['1010204', '1119522', '1455933']"
寒酸,['1119522']
内里,['1119522']
才智,"['1007433', '1046172', '1051797', '1119522', '1119839', '1279212', '1470159']"
过人,['1119522']
子女,"['1088743', '1119522', '1915536', '2214344', '2265995', '2382705', '3995526']"
相亲,"['1011882', '1119522']"
相携,['1119522']
温馨,"['1026035', '1030200', '1033190', '1036243', '1043201', '1080370', '1080544', '1080687', '1119522', '1427288', '1442620', '2070012', '2150240', '3014576', '3108829', '3880832', '3995526']"
宜人,['1119522']
切磋,"['1119522', '3347997']"
乐,"['1015452', '1119522', '1391191', '1792668', '1968643', '2174013', '2295324']"
冲淡,['1119522']
物质,"['1000445', '1008988', '1011882', '1020961', '1022632', '1025336', '1041550', '1041616', '1051797', '1052360', '1070685', '1119522', '1186350', '1228110', '1401840', '1844629', '1860750', '2008284', '2022979', '2030664', '2053249', '2214344', '3662581']"
匮乏,"['1119522', '2008284', '3335362']"
之苦,"['1119522', '1914572', '3315879', '3442373']"
培养,"['1005279', '1028409', '1041993', '1048007', '1082138', '1119522', '1398395', '1440589', '1455933', '1963912', '2036343', '2081509', '3609132']"
功力,"['1082577', '1119522', '1823349', '1829226', '3646172', '3865832', '4009552', '4152754', '4264003']"
着手,"['1013502', '1061367', '1119522', '1939182', '2160556', '3246904', '4264003']"
十六七,"['1030366', '1119522']"
六七年,['1119522']
十六七年,['1119522']
习作,"['1119522', '1205370', '1258498', '1351652', '1401840', '1439216', '1873281', '2038238', '3326892']"
诗文,"['1000856', '1029553', '1075495', '1119522']"
贡,"['1016058', '1119522']"
代尔,"['1007772', '1119522']"
短诗,"['1011754', '1119522']"
仅近,['1119522']
二百,"['1010204', '1014561', '1035326', '1119522', '1441707']"
百首,"['1045352', '1119522', '3018339']"
二百首,['1119522']
姑且,"['1119522', '1186350', '4749115']"
本身,"['1007928', '1016631', '1020128', '1026655', '1033790', '1036541', '1052828', '1057197', '1069628', '1075495', '1077528', '1119522', '1125186', '1186350', '1292227', '1336330', '1400717', '1433659', '1729284', '1863930', '3017857', '3111928', '3506871']"
起码,['1119522']
有益,"['1000534', '1119522', '1483522', '1941301']"
真挚,"['1003148', '1024854', '1025243', '1026411', '1029111', '1036274', '1036490', '1060068', '1061367', '1064682', '1065239', '1080370', '1082334', '1082369', '1082398', '1082399', '1088581', '1088743', '1119522', '1422833', '1471701', '2008284', '2068211', '2070844', '2136140', '2150240', '2257188', '2340955']"
雄劲,['1119522']
粗犷,"['1015398', '1119522']"
高朗,['1119522']
艾米莉·勃朗特,"['1033997', '1119522']"
1999-01-01,['1119522']
梦见,"['2062200', '3608208']"
无边,"['1019428', '1151873', '1316622', '1452923', '1863930', '2062200', '3646172', '4009552']"
无际,"['1010204', '1452923', '1464716', '1853785', '2062200']"
无边无际,"['1452923', '2062200']"
水域,['2062200']
无声,"['1010204', '1014578', '1020128', '1035146', '1040397', '1044316', '1062193', '1072438', '1213546', '1819974', '1908517', '2062200', '2131415']"
起伏,"['1006646', '1016631', '1046172', '1082522', '1275608', '1358416', '1470159', '1907199', '2062200', '2170341', '2584971', '3124525', '4238362']"
巨浪,"['1101607', '2062200']"
地平,"['1941558', '2062200']"
地平线,"['1941558', '2062200']"
打湿,['2062200']
脚底,['2062200']
盖住,['2062200']
脚背,['2062200']
漫过,['2062200']
小腿,"['1937357', '2062200']"
寒冷,"['1857446', '1937357', '1964044', '2062200']"
寂静,"['1075495', '1440589', '2062200']"
深渊,"['1024854', '1440589', '1856025', '1863930', '2062200', '2309689', '3101457', '3124525', '3646172', '4011440', '5363767']"
听到,"['1012747', '1017749', '1062326', '1205370', '1205373', '1440589', '2026939', '2062200', '2081509', '3246904', '3699108', '4872671']"
声音,"['1012747', '1051163', '1138986', '1205373', '1433700', '1440589', '1905830', '1908517', '1937357', '2062200', '2063819', '2265312', '3006581', '3246904', '4872671']"
遥远,"['1000445', '1007433', '1032945', '1075495', '1082173', '1205373', '1209899', '1220219', '1257365', '1258490', '1330096', '1439216', '1440589', '1857446', '2057285', '2062200', '2119843', '2131415', '3014576', '3101457', '3123393', '3316422']"
贴近,"['1012747', '1019338', '1392604', '1433377', '2062200', '3729756']"
响,"['1017749', '1330009', '2039490', '2062200']"
像是,"['1004956', '1006646', '1025176', '1026317', '1030366', '1056461', '1075495', '1192090', '1418297', '1440589', '1863930', '1865089', '1975809', '2034893', '2062200', '2159470', '2242461', '3392046']"
细小,"['1082349', '1819974', '2062200']"
虫子,['2062200']
飞进,['2062200']
耳孔,['2062200']
耳腔里,['2062200']
嗡嗡地,['2062200']
振翅,"['1321018', '2062200']"
突突,['2062200']
跳动,"['1016204', '2062200']"
太阳穴,['2062200']
